// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

2298,E_DRAGON_TAIL,Dragon Tail,Dragon Tail,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,E_STAINER,Stainer,Stainer,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,E_CHONCHON,Chonchon,Chonchon,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,E_STEEL_CHONCHON,Steel Chonchon,Steel Chonchon,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,E_HUNTER_FLY,Hunter Fly,Hunter Fly,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,E_MAYA,Maya,Maya,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,E_QUEEN_SCARABA,Queen Scaraba,Queen Scaraba,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,E_UNGOLIANT,Ungoliant,Ungoliant,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,E_GOLDEN_BUG,Golden Thief Bug,Golden Thief Bug,12,15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,10,12,2,4,43,0x83,100,768,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,J_MISTRESS,Mistress,Mistress,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,KO_ZANZOU,Zanzou,Zanzou,140,5,0,0,0,1,0,0,100,0,0,0,0,0,1199,0,10,12,0,0,26,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Malaya Port
2309,BUNGISNGIS,Bungisngis,Bungisngis,121,25513,0,1940,1650,1,851,151,115,35,71,32,61,30,74,19,10,12,2,7,42,0x2003695,200,0,432,360,0,0,0,0,0,0,0,7054,1000,6511,1000,985,10,12700,100,0,0,0,0,0,0,0,0,7720,40,4582,1
2310,ENGKANTO,Engkanto,Engkanto,125,23948,1,0,1547,1,675,124,101,41,68,57,49,57,81,27,10,12,1,7,40,0x2003695,200,1424,576,360,0,0,0,0,0,0,0,7054,1000,6511,1000,528,1000,12700,100,0,0,0,0,0,0,0,0,7720,40,4583,1
2311,MANANANGGAL,Manananggal,Manananggal,107,20451,1,1415,1410,1,801,103,64,31,75,85,45,71,75,46,10,12,1,6,47,0x2003695,100,280,720,360,0,0,0,0,0,0,0,6508,2000,6510,1000,7006,1000,913,1000,6511,1000,6509,1000,12700,100,0,0,7720,40,4584,1
2312,MANGKUKULAM,Mangkukulam,Mangkukulam,110,20151,1,1517,1351,1,582,196,89,75,35,71,31,82,64,52,10,12,1,6,40,0x2003695,150,1664,336,480,0,0,0,0,0,0,0,7054,1000,6510,1000,7071,1000,6511,1000,6509,1000,12700,100,0,0,0,0,7720,40,4585,1
2313,TIKBALANG,Tikbalang,Tikbalang,115,22131,1,1756,1351,1,781,115,84,34,71,52,84,44,64,46,10,12,2,2,64,0x2003695,130,1064,936,360,0,0,0,0,0,0,0,6496,500,984,10,12700,100,0,0,0,0,0,0,0,0,0,0,7720,40,4586,1
2314,TIYANAK,Tiyanak,Tiyanak,105,17146,1,1314,1101,1,457,251,76,21,41,58,41,51,72,47,10,12,0,6,47,0x2003695,100,496,504,360,0,0,0,0,0,0,0,6508,1500,0,0,6509,1000,938,1000,0,0,0,0,0,0,0,0,7720,40,4587,1
2315,WAKWAK,Wakwak,Wakwak,111,20012,1,1374,1254,1,561,301,24,71,54,75,64,65,77,31,10,12,0,6,47,0x2003695,100,424,576,360,0,0,0,0,0,0,0,6508,1500,6509,1000,12700,200,0,0,0,0,0,0,0,0,0,0,7720,40,4588,1
2316,JEJELING,Jejeling,Jejeling,100,10247,1,801,741,1,450,715,100,26,51,71,84,54,15,104,10,12,2,3,42,0x81,400,1328,672,480,0,0,0,0,0,0,0,6498,2000,909,1000,6511,100,6510,100,6509,100,12700,100,0,0,0,0,7720,40,4589,1
2317,BANGUNGOT_1,Bangungot,Bangungot,115,1519517,1,0,0,1,2561,1504,411,95,151,192,110,112,251,57,10,12,1,6,47,0x6203695,200,920,1080,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,BANGUNGOT_2,Bangungot,Bangungot,99,1409758,1,0,0,1,2561,1504,411,95,151,192,110,112,251,57,10,12,1,6,47,0x4370000,2000,920,1080,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,BUWAYA,Buwaya,Buwaya,151,4090365,1,3000012,2801564,1,3614,3501,201,78,151,201,130,231,310,66,10,12,2,9,81,0x6283695,100,1424,576,360,1500006,607,5500,617,2250,616,450,6518,2000,6525,50,6499,2000,0,1000,0,100,6499,10000,0,0,0,0,7720,40,4592,1
2320,BAKONAWA_1,Bakonawa,Bakonawa,156,3351884,1,0,0,10,4801,2501,472,0,251,134,194,70,237,66,10,12,2,9,81,0x6200084,2000,440,672,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,BAKONAWA_2,Bakonawa,Bakonawa,156,3351884,1,0,0,10,4801,2501,472,0,251,134,194,70,237,66,10,12,2,9,81,0x6200084,2000,440,672,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,BAKONAWA_3,Bakonawa,Bakonawa,156,3351884,1,2510111,2345151,10,4801,2501,472,0,251,134,194,70,237,66,10,12,2,9,81,0x6200084,2000,440,672,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,EVENT_BOMB,Bomb Poring,Bomb Poring,100,50000,1,0,0,1,120,200,160,99,1,28,28,0,33,50,10,12,0,0,20,0x308D,200,1672,672,480,0,0,0,0,0,0,0,664,1000,665,1000,666,1000,667,1000,0,0,0,0,0,0,0,0,0,0,0,0
2324,EVENT_RANGE,Penomena,Penomena,100,50000,1,0,0,7,481,41,160,99,76,38,35,35,107,10,10,12,1,5,25,0x3695,200,832,500,600,0,0,0,0,0,0,0,664,1000,665,1000,666,1000,667,1000,0,0,0,0,0,0,0,0,0,0,0,0
2325,M_BAPHOMET_,Baphomet,Baphomet,57,7510,204,0,0,1,810,145,70,40,52,60,36,17,57,25,10,12,0,6,27,0x6203695,100,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,M_GALAPAGO,Galapago,Galapago,45,7513,201,0,0,1,760,155,70,40,30,28,29,18,30,16,10,12,0,2,22,0x6203695,165,1430,1080,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,BANGUNGOT_3,Bangungot,Bangungot,115,250,1,1563082,1522402,1,2561,1504,411,95,151,192,110,112,251,57,10,12,1,6,47,0x4370000,2000,0,0,0,0,0,0,0,0,0,0,6517,4000,6524,2000,6499,4000,0,2000,0,200,0,0,6499,10000,0,0,7720,40,4590,1
2328,MA_DRUM,Drum,Drum,1,200,0,0,0,1,1,1,100,99,0,0,0,0,0,0,10,12,0,0,20,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,BUWAYA_EGG,Buwaya's Egg,Buwaya's Egg,100,10000,1,0,0,0,1,1,90,90,1,1,1,1,1,1,10,12,0,0,60,0x0,2000,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,BUWAYA_SLAVE,Buwaya's Slave,Slave,135,20145,1,0,0,1,2413,2041,105,71,151,120,110,102,143,61,10,12,0,3,22,0x2003695,200,576,960,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,MA_SEAW,Seaweed,Seaweed,100,10,1,0,0,1,1,1,1,1,1,1,1,1,1,1,10,12,0,5,21,0x2170084,2000,384,720,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,BUWAYA_GHOST,Fake Buwaya,Buwaya,138,30000,1,0,0,1,1280,1252,481,78,201,248,174,112,371,57,10,12,0,3,81,0x6203695,100,1424,576,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,BUWAYA_WEAK,Buwaya's Weakness,Weakpoint,138,20,1,0,0,1,0,1,100,78,0,0,0,0,0,0,10,12,0,3,81,0x4370000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,G_WAKWAK,Wakwak,Wakwak,145,194830,1,0,0,1,0,3171,24,104,101,154,104,184,151,71,10,12,0,6,47,0x83,100,424,576,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,MA_TREASURE,Treasure Chest,Bakonawa's Treasure,140,5,0,0,0,1,0,0,100,0,0,0,0,0,1199,0,10,12,0,0,26,0x6200000,0,0,0,0,0,0,0,0,0,0,0,6516,2000,6523,50,6499,2000,15051,1000,0,100,969,2000,6499,10000,0,0,7720,40,4591,1
2336,DOMOVOI,Domovoi,Domovoi,38,898,1,135,152,1,63,11,40,0,20,11,34,20,19,10,10,12,0,2,22,0x83,200,800,1200,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,HIDDEN_MOB,Hidden Mob,Monster,151,10000,200,0,0,7,0,1000,200,10,200,200,200,200,200,200,12,12,0,4,88,0x2170084,2000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,MD_MANANANGGAL,Bangungot Manananggal,Manananggal,107,204511,1,0,0,1,801,103,64,31,75,85,45,71,75,46,10,12,1,6,47,0x2003695,100,280,720,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,MD_MANGKUKULAM,Bangungot Mangkukulam,Mangkukulam,110,102154,1,0,0,1,582,196,89,75,35,71,31,82,64,52,10,12,1,6,40,0x2003695,150,1664,336,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,MD_TIYANAK,Tiyanak,Tiyanak,105,50211,1,0,0,1,457,251,76,21,41,58,41,51,72,47,10,12,0,6,47,0x2003695,100,496,504,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,RWC_BOSS2011,RWC Boss,2011 RWC Boss,141,3205000,1,1300000,1100000,3,7343,4412,588,506,196,131,125,276,401,156,10,12,2,8,86,0x6283695,100,576,576,480,650000,12246,5000,12246,5000,12246,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Additional Mercenary Monsters
2342,MER_DIABOLIC,Diabolic,Diabolic,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,HIDDEN_MOB_W,Hidden Mob,Hidden Mob,151,10000,200,0,0,7,0,1000,200,10,200,200,200,200,200,200,12,12,0,4,88,0x2170084,2000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,MER_WISH_MAIDEN,Wish Maiden,Wish Maiden,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x83,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,MER_ZHERLTHSH,Zherlthsh,Zealotus,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,MER_KTULLANUX,Ktullanux,Ktullanux,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,MER_EDDGA,Eddga,Eddga,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,MER_CIVIL_SERVANT,Civil Servant,Mao Guai,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,MER_LOLI_RURI,Loli Ruri,Loli Ruri,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,MER_SEDORA,Sedora,Sedora,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,MER_CHEPET,Chepet,Chepet,83,9815,234,0,0,2,1100,200,60,60,85,90,71,43,85,105,10,12,0,6,47,0x6203695,150,1080,780,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2352,E_RSX_0805,RSX 0805,RSX 0805,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Nightmare Pyramids
2353,N_MINOROUS,Nightmare Minorous,Minorous (Nightmare),121,27141,1,2201,1910,1,853,154,131,41,71,47,51,51,81,30,10,12,2,2,43,0x2003695,200,1360,960,432,0,0,0,0,0,0,0,941,5000,756,200,1361,2,1005,10,6254,100,0,0,568,300,0,0,7720,40,4655,1
2354,N_MUMMY,Nightmare Mummy,Mummy (Nightmare),117,22557,1,2150,1621,1,761,192,110,21,61,5,21,1,72,0,10,12,1,1,49,0x2003695,300,1772,72,384,0,0,0,0,0,0,0,930,9000,756,100,934,500,2604,2,2611,10,525,250,508,1000,0,0,7720,40,4656,1
2355,N_VERIT,Nightmare Verit,Verit (Nightmare),115,21034,1,2074,0,1,623,142,82,20,57,7,31,15,7,7,10,12,1,1,29,0x2003695,250,2468,768,480,0,0,0,0,0,0,0,929,9000,912,700,930,1100,509,600,2609,2,2612,200,639,20,0,0,7720,40,4658,1
2356,N_MIMIC,Nightmare Mimic,Mimic (Nightmare),137,63101,1,3201,2704,1,1345,413,210,40,71,180,35,21,61,0,10,12,1,0,60,0x2003695,100,972,500,288,0,0,0,0,0,0,0,617,6,603,50,1065,1200,7938,1000,2626,2,757,270,0,0,0,0,7720,40,4654,1
2357,G_N_MIMIC,Nightmare Mimic,Mimic (Nightmare),137,63101,1,0,0,1,1345,413,210,40,71,180,35,21,61,0,10,12,1,0,60,0x2003695,100,972,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,N_ARCLOUSE,Nightmare Arclouse,Arclouze (Nightmare),134,48013,1,2506,2303,1,1104,341,101,45,65,85,51,45,251,31,10,12,1,4,42,0x2003695,100,960,500,480,0,0,0,0,0,0,0,1096,3500,938,3000,943,800,912,500,716,300,997,20,912,2500,0,0,7720,40,4653,1
2359,G_N_ARCLOUSE,Nightmare Arclouse,Arclouze (Nightmare),134,48013,1,0,0,1,1104,341,101,45,65,85,51,45,251,31,10,12,1,4,42,0x2003695,100,960,500,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,N_ANCIENT_MUMMY,Nightmare Ancient Mummy,Ancient Mummy (Nightmare),141,90157,1,4712,4001,1,1841,347,142,51,126,75,61,85,187,24,10,12,1,1,49,0x2003695,175,1772,120,384,0,0,0,0,0,0,0,930,4500,934,1800,2624,2,2611,150,12735,10,756,150,757,100,0,0,7720,40,4657,1
2361,G_N_ANCIENT_MUMMY,Nightmare Ancient Mummy,Ancient Mummy (Nightmare),141,90157,1,0,0,1,1841,347,142,51,126,75,61,85,187,24,10,12,1,1,49,0x2003695,175,1772,120,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,N_AMON_RA,Nightmare Amon Ra,Amon Ra (Nightmare),145,2515784,1,1626487,1302087,3,4106,3201,367,301,86,89,120,131,101,92,14,12,2,7,62,0x6280084,170,854,2016,480,813243,607,5500,608,3500,732,5500,5053,150,2615,50,7211,7000,985,3800,616,400,0,0,607,3000,0,0,7720,40,4652,1

// Eclage (14.2)
2363,MENBLATT,Menblatt,Menblatt,143,82200,1,4150,3421,3,816,201,79,50,70,68,40,55,108,30,10,12,1,4,44,0x2003695,145,472,1056,480,0,0,0,0,0,0,0,6557,4000,7168,2000,7163,4608,0,0,0,0,0,0,0,0,0,0,7720,40,4593,1
2364,PETAL,Petal,Petal,141,81031,1,4058,3361,1,671,173,73,33,70,82,55,45,108,25,10,12,1,2,24,0x2003695,200,1500,768,480,0,0,0,0,0,0,0,6558,4000,12346,2000,1026,2000,6089,500,0,0,0,0,0,0,0,0,7720,40,4594,1
2365,CENERE,Cenere,Cenere,146,130131,1,7117,5712,1,0,1031,87,81,67,39,30,35,95,45,10,12,0,3,24,0x2003695,300,1500,720,360,0,0,0,0,0,0,0,6561,4000,7322,1000,7001,3000,7320,2000,0,0,0,0,0,0,0,0,7720,40,4595,1
2366,ANTIQUE_BOOK,Antique Book,Antique Book,148,134615,1,7225,5870,1,1861,1213,74,42,67,53,32,44,125,5,10,12,0,0,60,0x2003695,150,864,960,480,0,0,0,0,0,0,0,6560,4000,7015,2000,1097,2000,0,0,0,0,0,0,0,0,0,0,7720,40,4596,1
2367,LICHTERN_B,Blue Lichtern,Lichtern,149,131211,1,7187,5701,1,1513,1410,76,41,124,74,60,55,92,50,10,12,0,0,81,0x2003695,150,480,1728,480,0,0,0,0,0,0,0,1000,2000,1001,2000,995,40,12812,10,0,0,0,0,0,0,0,0,7720,40,4597,1
2368,LICHTERN_Y,Yellow Lichtern,Lichtern,147,131513,1,7071,5810,1,1416,0,84,51,141,94,75,91,144,50,10,12,0,0,88,0x2003695,150,0,3456,480,0,0,0,0,0,0,0,1000,2000,1001,2000,997,40,12815,10,0,0,0,0,0,0,0,0,7720,40,4600,1
2369,LICHTERN_R,Red Lichtern,Lichtern,149,135718,1,7201,6013,1,0,1449,111,53,147,77,66,65,133,50,10,12,0,0,83,0x2003695,150,0,4032,480,0,0,0,0,0,0,0,1000,2000,1001,2000,994,40,12813,10,0,0,0,0,0,0,0,0,7720,40,4599,1
2370,LICHTERN_G,Green Lichtern,Lichtern,151,133451,1,7214,5710,1,1547,1594,120,57,121,60,58,62,102,50,10,12,0,0,82,0x2003695,100,0,2304,480,0,0,0,0,0,0,0,1000,2000,1001,2000,996,40,12814,10,0,0,0,0,0,0,0,0,7720,40,4598,1
2371,FAITHFUL_MANAGER,Faithful Manager,Faithful Manager,155,151548,1,8676,6501,3,2091,1607,204,141,80,28,40,25,88,45,10,12,2,0,80,0x2003695,200,480,1536,480,0,0,0,0,0,0,0,6559,4000,12353,2000,970,50,971,50,0,0,0,0,0,0,0,0,7720,40,4607,1

// Additional Monsters
2372,SOIL,Soil,Soil,1,15,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,ROCK,Rock,Rock,1,15,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,THICKET,Thicket,Thicket,1,15,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,MOROCC_4_142,Incarnation of Morocc,Incarnation of Morocc,100,4444,1,0,0,1,171,85,80,6,114,88,62,97,164,43,10,12,1,6,69,0x83,150,1536,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,MOROCC_2_142,Incarnation of Morocc,Incarnation of Morocc,100,2000,1,0,0,1,181,83,81,5,121,86,71,65,113,44,10,12,1,6,67,0x83,150,576,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,E_NOVUS_,Novus,Novus,1,12,1,0,0,1,50,50,1,1,1,10,1,10,30,5,10,12,0,9,20,0x83,100,252,816,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,MER_ANTLER_SCARABA,Antler Scaraba,Antler Scaraba,136,30000,1,0,0,1,1418,410,155,102,23,99,59,129,137,45,10,12,1,4,42,0x6203695,200,504,624,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,XMAS_SMOKEY_SOCK,Smokey Sock,Socks Stealing Raccoon,10,10,1,0,0,1,70,11,1,0,1,1,16,5,100,100,10,12,0,2,22,0x2170081,200,1576,576,420,0,0,0,0,0,0,0,7909,3000,7910,3000,6682,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,XMAS_SMOKEY_GIFT,Smokey Gift,Gift Stealing Raccoon,10,10,1,0,0,1,70,11,1,0,1,1,16,5,100,100,10,12,0,2,22,0x2170081,200,1576,576,420,0,0,0,0,0,0,0,7909,3000,7910,3000,6682,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Monsters Waiting To Be Coded In
//2381,E_VADON_X_S
//2382,E_VADON_X_H
//2383,E_VADON_X_H_S
//2384,KRAKEN_LEG_1
//2385,KRAKEN_LEG_2
//2386,KRAKEN_LEG_3
//2387,KRAKEN_LEG_4
//2388,KRAKEN_LEG_5
//2389,G_KRAKEN_LEG_1
//2390,G_KRAKEN_LEG_2
//2391,G_KRAKEN_LEG_3
//2392,G_KRAKEN_LEG_4
//2393,G_KRAKEN_LEG_5
//2394,MERMAN_SE
//2395,SEIREN
//2396,POSEIDON
//2397,KRAKEN_BABY
2398,LITTLE_PORING,Little Poring,Little Poring,1,40,1,18,10,1,8,1,2,5,6,1,1,0,6,5,10,12,0,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,909,9000,1202,100,938,1000,512,5000,507,1000,512,500,507,1000,0,0,7720,40,4545,1
//2399,E_MINI_DEMON
//2400,E_DIABOLIC
2401,G_PORING,Poring,Poring,1,60,1,0,0,1,8,1,2,5,6,1,1,0,6,5,10,12,1,3,21,0x83,400,1872,480,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,POPORING_IMMUNE_M,POPORING_IMMUNE_M,Poporing,30,524,1,99,112,1,74,20,36,17,17,26,20,18,36,5,10,12,1,3,25,0x0,300,1672,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,POPORING_IMMUNE_A,POPORING_IMMUNE_A,Poporing,30,524,1,99,112,1,74,20,36,17,17,26,20,18,36,5,10,12,1,3,25,0x0,300,1672,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,DEAD_PLANKTON,Dead Plankton,Dead Plankton,9,95,1,31,23,1,18,1,21,3,14,5,10,0,10,3,10,12,0,1,29,0x81,400,2208,324,1008,0,0,0,0,0,0,0,1052,2000,910,70,938,170,970,1,630,5,645,10,0,0,0,0,0,0,0,0
2405,WEAK_SKELETON,Weak Skeleton,Weak Skeleton,18,280,1,58,43,1,25,8,12,2,15,5,10,0,12,0,10,12,1,1,29,0x91,200,2228,576,528,0,0,0,0,0,0,0,1010,45,932,800,1505,40,909,1500,507,500,2609,15,0,0,0,0,0,0,0,0
2406,WEAK_SKEL_SOLDIER,Weak Soldier Skeleton,Weak Soldier Skeleton,23,468,1,72,81,1,66,9,28,5,18,9,28,5,43,5,10,12,1,1,29,0x3885,200,2276,432,576,0,0,0,0,0,0,0,932,1300,756,15,1214,3,507,170,934,2,2315,1,1216,10,0,0,0,0,0,0
2407,SAILOR_SKELETON,Sailor Skeleton,Sailor Skeleton,19,310,1,58,43,1,27,8,12,2,15,5,10,0,12,0,10,12,1,1,29,0x3885,200,2228,576,528,0,0,0,0,0,0,0,932,700,2287,4,7477,1,2211,60,1104,60,756,10,628,5,0,0,0,0,0,0
2408,DUMMY_10,Dummy 10,Dummy 10,10,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0x4680020,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
